,movie_id,title,genres,cast,crew,tags
3040,10090,RENO 911!: MIAMI,"['Action', 'Adventure', 'Comedy', 'Crime']","['Lennie Loftin', 'Danny DeVito', 'Ben Garant']",['Ben Garant'],a rag-tag team of reno cops are called in to save the day after a terrorist attack disrupts a national police convention in miami beach during spring break. based on the comedy central series. sex terrorist beach nudity police parody attack shootout mockumentary explosion drug lennieloftin dannydevito bengarant bengarant
3041,164558,ONE DIRECTION: THIS IS US,"['Documentary', 'Music']","['Harry Styles', 'Niall Horan', 'Zayn Malik']",['Morgan Spurlock'],"go behind the scenes during one directions sell out ""take me home"" tour and experience life on the road. concert harrystyles niallhoran zaynmalik morganspurlock"
3042,19905,"THE GOODS: LIVE HARD, SELL HARD",['Comedy'],"['Jeremy Piven', 'Ving Rhames', 'James Brolin']",['Neal Brennan'],"who is don ready? salesman? lover? song stylist? semi-professional dolphin trainer? ready is all of the above - except for a dolphin trainer. when he’s asked to help save an ailing local car dealership from bankruptcy, ready and his ragtag crew descend on the town of temecula like a pack of coyotes on a basket full of burgers. duringcreditsstinger jeremypiven vingrhames jamesbrolin nealbrennan"
3043,17710,HEY ARNOLD! THE MOVIE,"['Animation', 'Family']","['Spencer Klein', 'Francesca Smith', 'Jamil Walker Smith']",['Tuck Tucker'],"when a powerful developer named mr. scheck wants to knock down all the stores and houses in arnold's neighborhood to build a huge ""mall-plex"", it looks likes the neighborhood is doomed to disappear. but with the help of a superhero and a mysterious deep-voiced stranger, arnold and gerald will need to recover a crucial document in order to save their beloved neighborhood. spencerklein francescasmith jamilwalkersmith tucktucker"
3044,75900,MY WEEK WITH MARILYN,['Drama'],"['Michelle Williams', 'Eddie Redmayne', 'Kenneth Branagh']",['Simon Curtis'],"sir laurence olivier is making a movie in london. young colin clark, an eager film student, wants to be involved and he navigates himself a job on the set. when film star marilyn monroe arrives for the start of shooting, all of london is excited to see the blonde bombshell, while olivier is struggling to meet her many demands and acting ineptness, and colin is intrigued by her. colin's intrigue is met when marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress. basedonnovel biography historicalfigure marilynmonroe michellewilliams eddieredmayne kennethbranagh simoncurtis"
3045,9515,THE MATADOR,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']","['Pierce Brosnan', 'Greg Kinnear', 'Hope Davis']",['Richard Shepard'],"the life of danny wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a mexican bar and meets a mysterious stranger, julian, who's very likely a hit man. their meeting sets off a chain of events that will change their lives forever, as wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it. mexicocity midlifecrisis cocktail independentfilm stranger hitman piercebrosnan gregkinnear hopedavis richardshepard"
3046,27322,LOVE JONES,"['Comedy', 'Drama', 'Romance']","['Larenz Tate', 'Nia Long', 'Isaiah Washington']",['Theodore Witcher'],"darius lovehall is a young black poet in chicago who starts dating nina moseley, a beautiful and talented photographer. while trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. then nina tests the strength of darius' feelings and sets a chain of romantic complications into motion. sex ex-boyfriend independentfilm africanamerican larenztate nialong isaiahwashington theodorewitcher"
3047,328425,THE GIFT,"['Thriller', 'Mystery']","['Jason Bateman', 'Rebecca Hall', 'Joel Edgerton']",['Joel Edgerton'],"a husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin. detective stalker gift bully psychologicalthriller jasonbateman rebeccahall joeledgerton joeledgerton"
3048,14120,END OF THE SPEAR,"['Adventure', 'Drama']","['Louie Leonardo', 'Chad Allen', 'Jack Guzman']",['Jim Hanon'],"""end of the spear"" is the story of mincayani, a waodani tribesman from the jungles of ecuador. when five young missionaries, among them jim elliot and nate saint, are speared to death by the waodani in 1956, a series of events unfold to change the lives of not only the slain missionaries' families, but also mincayani and his people drama louieleonardo chadallen jackguzman jimhanon"
3049,10050,GET OVER IT,"['Comedy', 'Romance']","['Kirsten Dunst', 'Ben Foster', 'Melissa Sagemiller']","[""Tommy O'Haver""]","when berke landers, a popular high school basketball star, gets dumped by his life-long girlfriend, allison, he soon begins to lose it. but with the help of his best friend felix's sister kelly, he follows his ex into the school's spring musical. thus ensues a love triangle loosely based upon shakespeare's ""a midsummer night's dream"", where berke is only to find himself getting over allison and beginning to fall for kelly. theatreplay theatregroup highschool fallinginlove kirstendunst benfoster melissasagemiller tommyo'haver"
3050,1542,OFFICE SPACE,"['Comedy', 'Crime']","['Ron Livingston', 'Jennifer Aniston', 'David Herman']",['Mike Judge'],three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money. suburbia downsizing softwareengineer burnout dallastexas beachresort coworkerrelationship laziness duringcreditsstinger businessrivalry ronlivingston jenniferaniston davidherman mikejudge
3051,10490,DROP DEAD GORGEOUS,['Comedy'],"['Kirsten Dunst', 'Ellen Barkin', 'Denise Richards']",['Michael Patrick Jann'],"in a small minnesota town, the annual beauty pageant is being covered by a tv crew. former winner gladys leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. as the leemans are the richest family in town, the police are pretty relaxed about it all. despite everything, main rival (but sweet) amber atkins won't give up without a fight. minnesota motherrole beautycontest girlfromtheprovince hicktown evilmother motherdaughterrelationship envy prettywoman mocumentary kirstendunst ellenbarkin deniserichards michaelpatrickjann"
3052,87093,BIG EYES,['Drama'],"['Amy Adams', 'Christoph Waltz', 'Krysten Ritter']",['Tim Burton'],"the story of the awakening of the painter, margaret keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s. wifehusbandrelationship artist courtcase amyadams christophwaltz krystenritter timburton"
3053,10029,VERY BAD THINGS,"['Comedy', 'Crime', 'Thriller']","['Jon Favreau', 'Leland Orser', 'Cameron Diaz']",['Peter Berg'],"kyle fisher has one last night to celebrate life as a single man before marrying laura, so he sets out to vegas with four of his best buddies. but a drug and alcohol filled night on the town with a stripper who goes all the way, turns into a cold night in the desert with shovels when the stripper goes all the way into a body bag after dying in their bathroom. and that's just the first of the bodies to pile up before kyle can walk down the aisle... prostitute hotel cocaine nudity psychopath stagnight friends murder independentfilm marijuana blood wedding lasvegas violence death accident jonfavreau lelandorser camerondiaz peterberg"
3054,9893,SLEEPOVER,"['Comedy', 'Family']","['Alexa PenaVega', 'Mika Boorem', 'Jane Lynch']",['Joe Nussbaum'],"as their first year of high school looms ahead, best friends julie, hannah, yancy and farrah have one last summer sleepover. little do they know they're about to embark on the adventure of a lifetime. desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. everything under the sun goes on -- from taking yancy's father's car to sneaking into nightclubs! highschool scavengerhunt teenagecrush slumberparty teenager teencomedy alexapenavega mikaboorem janelynch joenussbaum"
3055,11507,BODY DOUBLE,"['Crime', 'Mystery', 'Horror', 'Thriller']","['Craig Wasson', 'Melanie Griffith', 'Gregg Henry']",['Brian De Palma'],"after losing an acting role and his girlfriend, jake scully finally catches a break: he gets offered a gig house-sitting in the hollywood hills. while peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. but when he witnesses the girl's murder, it leads scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress holly body as his guide. femalenudity pornography claustrophobia nudity witness police movieinmovie murder neighbor losangeles peepingtom pornactress strugglingactor voyeurism actor craigwasson melaniegriffith gregghenry briandepalma"
3056,37931,MACGRUBER,"['Action', 'Adventure', 'Comedy']","['Will Forte', 'Kristen Wiig', 'Val Kilmer']",['Jorma Taccone'],"ex-special operative macgruber (forte) is called back into action to take down his archenemy, dieter von cunth (kilmer), who's in possession of a nuclear warhead and bent on destroying washington, dc. aftercreditsstinger duringcreditsstinger willforte kristenwiig valkilmer jormataccone"
3057,3472,DIRTY PRETTY THINGS,"['Crime', 'Drama', 'Thriller']","['Chiwetel Ejiofor', 'Audrey Tautou', 'Sergi López']",['Stephen Frears'],"an urban hotel in london is a gathering and flash point for legal and illegal immigrants attempting to cobble together their lives in a new country. the immigrants include senay, a turkish woman, and a nigerian doctor named okwe who is working as a night porter at the hotel. the pair discover the hotel is a front for all sorts of clandestine activities. their only wish is to avoid possible deportation. okwe becomes more entangled in the goings on when he is called to fix a toilet in one of the rooms. he discovers the plumbing has been clogged by a human heart. londonengland prostitute hotel nightwatchman illegalimmigration immigrationlaw transplantedorgan turk delinquency chiwetelejiofor audreytautou sergilópez stephenfrears"
3058,87818,MOVIE 43,['Comedy'],"['Anna Faris', 'Emma Stone', 'Halle Berry']",['Griffin Dunne'],"the film is composed of multiple comedy shorts presented through an overarching segment titled ""the pitch"", in which charlie wessler, a mad screenwriter, is attempting to pitch a script to film executive griffin schraeder. after revealing several of the stories in his script, wessler becomes agitated when schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making schraeder consult his manager, bob mone, to purchase the film. slapstick ensemblecast duringcreditsstinger womandirector laxative annafaris emmastone halleberry griffindunne"
